# Program:featureCounts v2.0.8; Command:"featureCounts" "-T" "8" "-p" "-B" "-C" "-t" "exon" "-g" "gene_id" "-a" "/mnt/d/Nancy/Project/annotation/genes.gtf" "-o" "/mnt/d/Nancy/Project/05_featurecounts/gene_counts.txt" "SRR9113519.sorted.bam" "SRR9113520.sorted.bam" "SRR9113521.sorted.bam" "SRR9113522.sorted.bam" "SRR9113523.sorted.bam" "SRR9113524.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9113519.sorted.bam	SRR9113520.sorted.bam	SRR9113521.sorted.bam	SRR9113522.sorted.bam	SRR9113523.sorted.bam	SRR9113524.sorted.bam
Os04g0289700	4	12591530	12592096	+	567	0	0	0	0	0	0
Os04g0552250	4	27656472	27656826	-	355	0	0	0	0	0	0
Os04g0166400	4;4	4509613;4513059	4510468;4513848	-;-	1646	278	213	242	240	261	212
Os04g0444300	4;4	22157298;22158283	22157647;22159233	+;+	1301	573	240	684	39	764	257
Os04g0538300	4	26925996	26926313	-	318	0	7	2	4	1	2
Os04g0470801	4;4;4;4;4	23513188;23513642;23513979;23514343;23514849	23513505;23513876;23514139;23514539;23515224	+;+;+;+;+	1287	132	215	101	255	96	323
Os04g0609100	4;4	30844105;30846035	30845789;30846336	+;+	1987	2218	2420	2768	2383	2456	2506
Os04g0600651	4	30298406	30299725	+	1320	0	0	0	0	0	0
Os04g0208800	4	7288396	7289312	-	917	0	0	0	0	0	2
Os04g0462500	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	23104041;23104044;23104089;23104448;23104814;23104823;23105345;23105345;23105345;23105345;23105345;23105543;23105543;23105543;23105543;23105543;23106994;23106994;23106994;23106994;23106994;23107225;23107225;23107225;23107225;23107225	23104091;23105264;23105264;23105264;23105264;23105264;23105423;23105423;23105423;23105423;23105423;23105665;23105665;23105665;23105665;23105665;23107110;23107110;23107110;23107110;23107110;23107581;23107570;23107558;23107558;23107558	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1900	581	587	492	593	600	786
Os04g0476400	4;4;4;4;4;4;4;4	23843614;23844154;23844375;23844830;23845398;23847063;23847265;23847435	23843782;23844210;23844476;23845138;23846564;23847138;23847355;23847934	+;+;+;+;+;+;+;+	2471	168	305	229	362	152	313
Os04g0459000	4;4;4;4;4;4;4;4;4;4	22914766;22917332;22917648;22918653;22918962;22919377;22920065;22920357;22920620;22920791	22916158;22917573;22918473;22918876;22919278;22919636;22920265;22920532;22920674;22921280	-;-;-;-;-;-;-;-;-;-	4184	16	21	15	18	13	22
Os04g0611233	4	30995900	30997072	+	1173	30	2	18	24	8	22
Os04g0591900	4	29958106	29959638	-	1533	0	0	0	0	0	0
Os04g0186400	4;4	5846286;5847226	5849130;5849272	+;+	2987	72	92	60	101	134	123
Os04g0578400	4;4;4;4;4;4	29157213;29157864;29158024;29158341;29158588;29158767	29157725;29157923;29158230;29158466;29158644;29159260	+;+;+;+;+;+	1457	485	596	550	616	535	443
Os04g0107600	4;4;4	463738;465200;465208	463798;467257;467271	+;+;+	2133	0	0	0	0	0	0
Os04g0191800	4	6262588	6264062	-	1475	395	454	298	432	418	487
Os04g0563000	4;4;4;4;4;4;4;4;4;4;4	28181292;28181847;28182470;28182884;28183067;28183337;28183592;28184354;28184557;28184738;28184950	28181572;28182394;28182801;28182986;28183248;28183520;28183680;28184430;28184647;28184797;28185097	-;-;-;-;-;-;-;-;-;-;-	2095	4	13	10	2	15	6
Os04g0564000	4;4;4;4;4	28273505;28273882;28274957;28275333;28275756	28273770;28274102;28275156;28275609;28275830	-;-;-;-;-	1039	0	3	4	4	1	0
Os04g0623066	4	31660819	31662691	+	1873	60	70	72	62	63	62
Os04g0439300	4;4;4	21856942;21858001;21858168	21857439;21858089;21858679	-;-;-	1099	370	463	400	639	341	600
Os04g0492300	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	24593234;24593781;24594072;24594308;24594609;24594924;24595133;24595887;24596163;24596386;24596613;24596860;24597384;24597960;24598433;24599004;24599681;24600471;24600756;24601268;24601707;24602215;24602448;24602640;24602935;24603247;24603644	24593666;24593910;24594221;24594463;24594791;24595036;24595232;24596087;24596311;24596527;24596753;24597048;24597597;24598053;24598667;24599195;24599779;24600674;24601031;24601415;24601858;24602370;24602564;24602719;24603139;24603449;24604107	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4926	2433	2691	3097	2608	2771	2574
Os04g0677033	4	34579437	34579972	-	536	111	99	126	193	154	118
Os04g0475000	4;4;4	23769604;23772218;23773095	23772088;23772427;23773444	-;-;-	3045	69	79	80	40	34	41
Os04g0500300	4;4;4	24973156;24973440;24973625	24973322;24973526;24974044	+;+;+	674	0	0	0	0	0	0
Os04g0201000	4;4;4	6890776;6894090;6894246	6893910;6894189;6894385	-;-;-	3375	88	59	68	33	68	34
Os04g0682500	4;4;4;4;4;4;4;4;4;4;4	34839497;34840045;34840395;34840602;34841087;34841258;34841870;34842164;34842671;34842865;34843071	34839778;34840095;34840515;34840686;34841168;34841387;34842033;34842327;34842791;34842966;34843336	+;+;+;+;+;+;+;+;+;+;+	1568	178	224	201	235	209	181
Os04g0415800	4	20543471	20543934	+	464	0	0	2	0	0	0
Os04g0408900	4;4;4;4	20229041;20229047;20230799;20230978	20230969;20229437;20230859;20231079	-;-;-;-	2031	227	259	234	298	309	277
Os04g0673050	4;4;4;4;4;4	34347367;34348232;34349414;34349628;34350554;34351126	34347497;34348353;34349541;34349698;34350654;34351278	+;+;+;+;+;+	706	0	0	2	0	0	1
Os04g0665800	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	33986389;33986422;33986460;33987261;33987261;33987261;33987501;33987501;33987800;33987800;33987800;33988159;33988159;33988159;33988626;33988626;33988626;33989034;33989034;33989034;33989734	33986694;33986694;33986694;33987584;33987382;33987382;33987584;33987584;33987896;33987896;33987896;33988375;33988375;33988375;33988678;33988678;33988678;33989378;33989633;33989276;33989930	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1794	1486	1802	2020	1860	1833	1668
Os04g0576700	4;4;4;4;4;4;4	29065909;29066273;29066460;29066733;29067612;29068512;29068789	29066192;29066365;29066648;29066870;29067837;29068704;29069212	+;+;+;+;+;+;+	1547	1780	1971	2116	1851	2010	1833
Os04g0574350	4;4	28920181;28920439	28920352;28920760	-;-	494	0	0	0	0	0	0
Os04g0551500	4;4;4	27614776;27615490;27617245	27615407;27615617;27618001	+;+;+	1517	0	0	0	0	0	0
Os04g0369033	4;4;4;4;4;4	17913568;17915326;17915679;17915920;17916263;17916629	17913808;17915591;17915836;17916137;17916500;17916709	+;+;+;+;+;+	1202	0	0	0	0	0	0
Os04g0540600	4;4;4;4;4;4;4;4;4	27043982;27044671;27044907;27045082;27045353;27045689;27047981;27048178;27048372	27044498;27044820;27044997;27045242;27045585;27045895;27048076;27048247;27048900	-;-;-;-;-;-;-;-;-	2054	0	0	0	6	0	0
Os04g0113800	4;4	835516;837068	835812;837306	+;+	536	594	672	664	1040	637	735
Os04g0479550	4	23980172	23980393	+	222	2	9	0	0	0	4
Os04g0692400	4;4;4;4;4;4;4;4	35435202;35436131;35436622;35437029;35437353;35437625;35438128;35438623	35436047;35436280;35436892;35437139;35437527;35437897;35438322;35439077	+;+;+;+;+;+;+;+	2476	156	219	211	245	179	260
Os04g0586600	4	29640577	29642134	-	1558	0	0	0	0	0	0
Os04g0460900	4	23004695	23005301	-	607	13478	14006	11024	19078	11676	21422
Os04g0550500	4;4;4;4;4;4	27563230;27563253;27563329;27563340;27565966;27565966	27564429;27564511;27564627;27564429;27566383;27566440	+;+;+;+;+;+	1873	460	608	579	600	742	606
Os04g0676800	4;4;4	34564384;34565812;34565975	34565708;34565877;34566060	-;-;-	1477	10	30	20	36	8	34
Os04g0573700	4	28890162	28890380	+	219	0	0	0	0	2	0
Os04g0649150	4;4;4;4;4	33080896;33082511;33082786;33083079;33085624	33080967;33082695;33082898;33085048;33086409	-;-;-;-;-	3126	0	0	0	2	0	0
Os04g0353600	4;4;4;4;4;4;4;4;4;4	16882610;16883834;16884548;16885908;16887376;16887656;16888207;16888824;16889204;16889676	16882730;16883937;16884747;16886008;16887565;16887817;16888288;16889090;16889331;16890074	+;+;+;+;+;+;+;+;+;+	1754	0	0	0	0	0	0
Os04g0586850	4	29651702	29652171	-	470	0	0	0	0	0	0
Os04g0174800	4	5111957	5112821	-	865	607	657	523	584	730	557
Os04g0337500	4;4;4;4;4;4;4;4;4	15888816;15889193;15889234;15892251;15892251;15892505;15892505;15893220;15893220	15889087;15889396;15889396;15892420;15892420;15892610;15892610;15893913;15893886	+;+;+;+;+;+;+;+;+	1446	265	250	365	341	336	389
Os04g0153200	4;4	3648163;3649895	3649826;3650213	+;+	1983	0	0	0	0	0	0
Os04g0103300	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	226927;226937;227088;227481;227481;227481;227686;227686;227686;228000;228000;228000;228498;228498;228498;228965;228965;228965;229332;229332;229332;229666;229666;229666	227299;227299;227299;227591;227591;227591;227888;227888;227888;228114;228114;228114;228664;228664;228664;229025;229025;229025;229450;229450;229450;230020;229835;229776	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1504	1709	1869	1395	1750	2057	1905
Os04g0497250	4;4;4	24864345;24864777;24866175	24864702;24865563;24866466	+;+;+	1437	0	0	0	0	0	0
Os04g0475300	4;4	23785534;23787396	23787106;23787991	-;-	2169	1022	1375	891	1591	784	1719
Os04g0464850	4;4;4;4;4;4;4	23213978;23214900;23215166;23216037;23216263;23216682;23217466	23214230;23215091;23215494;23216168;23216486;23216926;23218156	+;+;+;+;+;+;+	2066	5	5	5	3	2	12
Os04g0313600	4	14281124	14285519	+	4396	0	0	0	0	0	0
Os04g0449000	4;4;4;4	22377034;22377034;22378519;22378524	22377526;22377526;22379151;22379345	+;+;+;+	1320	229	264	198	301	284	270
Os04g0450500	4;4;4;4	22445324;22445779;22446144;22446317	22445410;22446041;22446234;22447425	+;+;+;+	1550	154	157	257	104	324	142
Os04g0553500	4;4	27706669;27707260	27707137;27707965	-;-	1175	0	0	2	0	0	0
Os04g0488600	4;4;4;4;4;4	24402666;24402691;24403875;24403875;24404008;24404248	24402882;24402882;24404692;24404739;24404692;24405049	+;+;+;+;+;+	1392	3081	3609	2671	4880	2305	4397
Os04g0333850	4;4;4	15528944;15529810;15530032	15529137;15529949;15530320	+;+;+	623	0	0	0	0	0	0
Os04g0443400	4;4;4;4	22081921;22082729;22083236;22084014	22082284;22082947;22083926;22084216	+;+;+;+	1477	0	0	0	0	0	0
Os04g0137450	4	2502536	2502817	-	282	0	0	0	0	0	0
Os04g0511500	4;4	25568067;25568626	25568344;25568902	+;+	555	0	0	0	0	0	0
Os04g0279700	4	11825203	11826111	+	909	0	0	0	0	0	0
Os04g0477300	4;4;4;4;4;4;4;4;4;4;4	23885590;23885840;23886004;23886004;23886315;23886315;23886903;23886903;23887611;23887611;23889438	23885896;23885896;23886204;23886204;23886807;23886807;23887089;23887089;23887752;23887923;23889445	-;-;-;-;-;-;-;-;-;-;-	1509	125	236	156	164	196	151
Os04g0561800	4;4;4;4;4	28123589;28123929;28124290;28124572;28124837	28123844;28124202;28124511;28124724;28125096	-;-;-;-;-	1165	0	0	0	0	0	0
Os04g0337800	4;4;4	15904657;15905027;15911222	15904890;15905230;15911580	+;+;+	797	12	2	2	4	4	18
Os04g0100300	4;4;4;4	58789;60080;60356;60897	59951;60276;60827;61561	+;+;+;+	2497	0	2	0	0	1	0
Os04g0557000	4;4	27868084;27868993	27868201;27870370	+;+	1496	2127	2733	1835	3161	1678	2907
Os04g0672800	4;4;4;4;4;4;4;4	34338474;34338886;34339179;34340255;34340400;34340628;34341167;34341363	34338781;34339065;34339226;34340311;34340501;34340693;34341268;34341851	+;+;+;+;+;+;+;+	1352	1214	1437	1397	1381	1760	1354
Os04g0173800	4	5005112	5006206	-	1095	0	0	0	0	0	0
Os04g0141400	4;4;4	2826150;2828997;2829796	2827083;2829528;2830476	+;+;+	2147	0	0	0	0	0	0
Os04g0520800	4;4	26087337;26087651	26087548;26088122	+;+	684	0	0	0	0	0	0
Os04g0515900	4;4;4	25773347;25775129;25775502	25773685;25775394;25776183	+;+;+	1287	0	2	0	2	0	9
Os04g0604900	4;4;4	30520357;30522825;30523174	30521013;30523018;30523556	-;-;-	1234	0	0	0	0	0	0
Os04g0471400	4;4;4;4;4;4;4;4	23553857;23553880;23553939;23557254;23557254;23557254;23558940;23560195	23556606;23556606;23556606;23558939;23558388;23558029;23559273;23560611	-;-;-;-;-;-;-;-	5187	4537	5133	5481	4397	5822	4582
Os04g0161850	4;4	4261165;4267744	4261662;4269287	+;+	2042	0	0	0	0	0	0
Os04g0620500	4	31541180	31541869	+	690	319	330	352	333	352	332
Os04g0494800	4;4;4;4;4	24740703;24740999;24741354;24741354;24741973	24741189;24741189;24742672;24741851;24742573	+;+;+;+;+	1806	0	0	0	0	0	0
Os04g0548100	4;4	27431357;27434177	27434112;27434622	-;-	3202	89	81	100	93	91	84
Os04g0599700	4;4;4;4;4;4;4;4;4;4	30264259;30264956;30265204;30265492;30265847;30265979;30266181;30266514;30266719;30266993	30264551;30265021;30265384;30265688;30265897;30266070;30266248;30266599;30266823;30267376	+;+;+;+;+;+;+;+;+;+	1523	92	192	204	158	117	227
Os04g0462900	4;4;4;4;4	23116120;23116705;23116739;23116765;23116965	23116671;23117883;23117957;23117443;23117936	-;-;-;-;-	1805	1522	1932	1695	1810	2086	1706
Os04g0500900	4;4;4;4;4;4;4;4;4	25003551;25003836;25004304;25004576;25004778;25005012;25005233;25005398;25006427	25003733;25003905;25004409;25004693;25004900;25005147;25005309;25005501;25006535	+;+;+;+;+;+;+;+;+	1026	0	0	0	0	0	0
Os04g0398900	4	19710926	19711503	-	578	0	0	0	0	0	0
Os04g0445300	4	22205218	22205909	+	692	6	10	2	2	2	0
Os04g0644700	4;4;4;4;4;4;4	32817477;32818224;32818426;32818794;32819039;32819325;32819567	32817788;32818316;32818577;32818929;32819194;32819404;32819752	+;+;+;+;+;+;+	1115	2	36	14	24	12	4
Os04g0436300	4;4;4;4;4;4;4	21699925;21700300;21700655;21701934;21702253;21702649;21702775	21700199;21700553;21701849;21702122;21702540;21702679;21702992	-;-;-;-;-;-;-	2450	176	138	177	225	185	190
Os04g0337201	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	15865222;15867121;15867326;15868187;15868727;15868959;15869209;15869735;15870011;15870215;15871499;15871748;15871862;15872061;15872776;15874059;15874263;15876089	15865311;15867256;15867413;15868339;15868889;15869143;15869382;15869880;15870134;15870395;15871658;15871789;15871980;15872259;15872907;15874162;15874442;15876286	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2574	1732	1993	2555	1798	2224	1652
Os04g0252400	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	9938870;9939097;9940220;9941058;9945552;9945724;9947545;9947720;9948061;9949634;9949780;9949967;9950188;9951303;9951589;9951718;9952739;9953920;9954116;9955873	9939004;9940083;9940310;9941257;9945629;9945840;9947640;9947845;9948157;9949707;9949878;9950050;9950379;9951431;9951621;9952411;9952817;9954001;9954171;9956327	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3904	74	93	78	71	79	105
Os04g0407350	4;4;4	20200158;20200328;20201649	20201627;20201639;20201698	-;-;-	1532	2	2	2	0	3	2
Os04g0493100	4;4;4;4;4;4;4	24655178;24655852;24655997;24656185;24656355;24658670;24659801	24655700;24655905;24656062;24656250;24656558;24660066;24660067	-;-;-;-;-;-;-	2311	2186	5524	1026	5021	754	6602
Os04g0304400	4;4;4;4;4;4;4;4	13672710;13673667;13673960;13674411;13674600;13674774;13674959;13675673	13673074;13673745;13674021;13674510;13674641;13674857;13675116;13675884	+;+;+;+;+;+;+;+	1102	0	0	0	0	0	0
Os04g0624800	4;4;4;4;4	31764133;31765298;31765549;31765738;31766781	31765214;31765381;31765624;31765849;31766854	-;-;-;-;-	1428	2	19	4	4	0	6
Os04g0488100	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	24379793;24380961;24381468;24381584;24382806;24382949;24383160;24383421;24383751;24384509;24384727;24385277;24385406;24385518;24386004	24380164;24381381;24381508;24381630;24382870;24383071;24383297;24383662;24383937;24384645;24385139;24385313;24385430;24385650;24386400	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2778	106	190	200	220	91	159
Os04g0512200	4;4;4;4;4;4;4;4;4	25598959;25599766;25600772;25601020;25601521;25601957;25604462;25604801;25606089	25599660;25599933;25600870;25601217;25601631;25602338;25604694;25605041;25606215	-;-;-;-;-;-;-;-;-	2261	0	0	0	0	0	0
Os04g0348300	4;4;4;4;4;4;4	16579948;16582247;16582843;16585544;16585544;16586126;16586126	16580385;16583968;16583968;16585825;16585825;16587179;16587160	+;+;+;+;+;+;+	3496	2404	2507	3000	2385	2956	2335
Os04g0528200	4	26392328	26393064	+	737	2	7	7	2	1	6
Os04g0380000	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	18589059;18589874;18589876;18590346;18590346;18591516;18591516;18591751;18591751;18593909;18593909;18594783;18594783;18595367;18595367	18589714;18590011;18590011;18590412;18590412;18591644;18591644;18591855;18591855;18594311;18594311;18594864;18594864;18595952;18595952	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	2166	183	200	216	272	185	235
Os04g0454200	4;4;4	22744192;22744515;22746756	22744418;22744834;22748050	+;+;+	1842	3	0	2	6	2	3
Os04g0535200	4	26746714	26748520	-	1807	6	2	2	0	0	2
Os04g0518400	4;4	25927077;25929196	25929104;25929716	-;-	2549	637	428	449	651	752	181
Os04g0464100	4	23165556	23166329	+	774	367	189	117	48	418	110
Os04g0683800	4;4	34915815;34916671	34916231;34919982	+;+	3729	60	95	129	42	64	32
Os04g0505200	4;4;4;4	25217872;25217876;25218005;25219356	25219663;25218911;25219670;25219670	+;+;+;+	1799	14	32	8	220	12	48
Os04g0615700	4;4;4	31239185;31240097;31241698	31239776;31241246;31243430	+;+;+	3475	524	456	605	535	1025	414
Os04g0434500	4	21600673	21601888	-	1216	0	0	0	0	0	0
Os04g0614600	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	31176650;31177588;31177806;31178033;31178235;31178292;31178466;31178466;31179053;31179053;31179339;31179339;31179491;31179491;31179664;31179664;31179831;31179831;31180306;31180306;31180440;31180440;31180655;31180655;31180843;31180843;31181011;31181011;31181194;31181194;31181566;31181566;31181991;31181991	31176885;31177718;31177890;31178105;31178332;31178332;31178558;31178558;31179126;31179126;31179377;31179377;31179579;31179579;31179740;31179740;31179905;31179905;31180353;31180353;31180523;31180523;31180742;31180742;31180921;31180921;31181101;31181101;31181272;31181272;31181681;31181681;31182430;31182404	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2095	8240	9716	12398	8147	12436	9411
Os04g0501700	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	25048428;25048690;25048845;25049569;25049792;25050233;25050401;25050755;25051043;25051239;25051484;25051689;25051951;25052194;25052348;25052567;25052779;25052961;25053103;25053672;25053956	25048589;25048754;25048908;25049703;25049923;25050316;25050499;25050846;25051115;25051391;25051603;25051742;25052034;25052268;25052491;25052692;25052886;25053023;25053177;25053865;25054437	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2584	594	716	730	788	597	726
Os04g0122000	4;4;4;4;4;4;4;4;4	1329948;1330063;1330063;1333911;1333911;1333911;1335159;1335159;1335159	1332081;1332081;1332081;1334060;1334060;1334060;1336461;1336530;1335560	-;-;-;-;-;-;-;-;-	3656	2949	1425	2437	980	2696	1557
Os04g0660600	4;4;4	33720826;33721762;33723167	33721129;33721809;33723387	-;-;-	573	1796	1886	1966	1572	2310	1605
Os04g0489950	4;4;4	24476242;24476631;24476938	24476425;24476723;24477278	-;-;-	618	0	0	0	0	0	0
Os04g0267600	4	11060393	11062063	-	1671	0	0	0	0	6	4
Os04g0398600	4;4;4;4;4;4;4;4;4;4;4;4;4	19690552;19690609;19691689;19691689;19691881;19692268;19692268;19692268;19692594;19692594;19692594;19693553;19694076	19690916;19690916;19692077;19692077;19692077;19692509;19692509;19692509;19693300;19693300;19693409;19693963;19694676	+;+;+;+;+;+;+;+;+;+;+;+;+	2824	1602	2004	1669	1652	2255	1796
Os04g0634600	4;4;4;4	32283986;32284566;32284947;32285294	32284407;32284631;32285103;32285649	+;+;+;+	1001	0	1	0	8	10	0
Os04g0667700	4;4;4;4;4;4;4;4;4;4	34083436;34084029;34084423;34084653;34085741;34086131;34086429;34086657;34086910;34087122	34083928;34084114;34084493;34085303;34085822;34086273;34086577;34086790;34087028;34087516	+;+;+;+;+;+;+;+;+;+	2323	3666	4086	4672	4413	3939	4375
Os04g0588200	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	29719544;29719937;29720237;29720507;29720692;29720991;29721129;29721292;29721593;29721812;29722442;29722933;29723235;29724196;29724328;29724460;29724814;29725021;29725805;29725965;29726185;29726342;29726532;29726883;29727028;29727378;29727548;29727765;29728041;29728154;29728581;29729149;29729582	29719630;29720071;29720416;29720575;29720892;29721044;29721190;29721424;29721703;29721908;29722518;29722998;29723387;29724251;29724388;29724570;29724948;29725251;29725879;29726086;29726257;29726446;29726699;29726952;29727179;29727455;29727640;29727902;29728080;29728227;29728715;29729268;29729743	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3624	5	0	6	4	12	0
Os04g0517900	4	25896740	25897489	+	750	0	0	0	0	0	0
Os04g0519100	4;4;4;4;4	25976917;25977348;25977895;25978073;25978407	25977263;25977451;25977987;25978285;25978859	-;-;-;-;-	1210	0	0	0	0	0	0
Os04g0429100	4;4;4;4;4;4;4;4;4;4	21258050;21258420;21258585;21259200;21259385;21260456;21260687;21261161;21261721;21262367	21258334;21258493;21258741;21259286;21259469;21260549;21260885;21261195;21262276;21262812	+;+;+;+;+;+;+;+;+;+	2018	556	767	735	901	734	773
Os04g0611266	4;4	31000205;31001449	31000443;31001587	-;-	378	0	1	0	0	1	1
Os04g0667400	4;4;4	34067654;34068572;34069125	34068464;34068810;34070800	-;-;-	2726	5	24	22	29	14	25
Os04g0485500	4;4	24272538;24273154	24272672;24273265	+;+	247	0	0	0	0	0	0
Os04g0689000	4;4	35245424;35246443	35246368;35246736	-;-	1239	2	6	0	0	1	2
Os04g0378200	4;4;4;4;4;4	18468243;18469550;18469708;18472617;18472773;18473304	18468511;18469614;18469979;18472691;18472835;18473626	+;+;+;+;+;+	1067	21	28	33	24	34	42
Os04g0373150	4;4	18200859;18203290	18202004;18203780	+;+	1637	0	0	0	0	0	0
Os04g0534801	4	26722237	26722914	+	678	291	293	215	483	273	459
Os04g0523600	4	26206039	26207769	-	1731	0	0	2	0	0	0
Os04g0600300	4;4;4	30291463;30291836;30292565	30291727;30292453;30293040	-;-;-	1359	153	233	347	194	363	78
Os04g0194466	4	6472429	6473124	+	696	0	0	0	0	0	0
Os04g0640800	4;4;4;4;4;4;4	32600395;32600890;32601189;32601382;32601757;32602111;32602843	32600658;32600968;32601285;32601677;32601985;32602315;32603306	+;+;+;+;+;+;+	1634	730	880	912	827	935	775
Os04g0350000	4;4;4;4;4	16685127;16685163;16686773;16687476;16691907	16687603;16687376;16688496;16687581;16693432	+;+;+;+;+	4896	601	824	800	702	718	678
Os04g0496950	4	24855428	24859074	+	3647	34	12	53	23	18	5
Os04g0276600	4;4	11682337;11684138	11682890;11684694	-;-	1111	91	97	140	107	138	107
Os04g0303100	4	13552826	13555333	-	2508	178	189	196	248	228	241
Os04g0410400	4;4	20280360;20280864	20280727;20281976	+;+	1481	23	35	32	37	24	31
Os04g0559000	4	28001629	28003911	-	2283	0	0	0	0	0	0
Os04g0662100	4;4	33784400;33786325	33786241;33786414	-;-	1932	789	885	1160	820	979	861
Os04g0510700	4;4;4;4	25551194;25552305;25552824;25553479	25551995;25552457;25553052;25553800	-;-;-;-	1506	179	162	147	161	234	291
Os04g0619400	4;4;4;4;4;4;4	31463105;31463857;31464092;31464448;31464749;31464952;31466123	31463722;31464007;31464329;31464658;31464855;31465063;31466291	-;-;-;-;-;-;-	1606	4106	2878	4250	2682	4988	2911
Os04g0175300	4;4;4;4;4;4;4;4	5135227;5136396;5140828;5140828;5141252;5141252;5141462;5141462	5140664;5140664;5141110;5141110;5141368;5141368;5141674;5142111	-;-;-;-;-;-;-;-	6488	650	949	744	882	621	917
